"id","frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","uncertainty [nm]"
521.0,1.0,472968.222719079,880655.225842514,712.3862255948902,20992.781568947416,24.21463526113716
524.0,1.0,475476.46143235674,868208.2667012506,772.6338591138508,21074.11580694704,25.084074793163023
526.0,1.0,475242.6704880215,30230.27886820749,1680.3867259312183,29836.90270067942,553.9186371946488
527.0,1.0,476604.65615108836,212860.06407899276,764.7739307035494,20352.33287120208,29.13806814494233
528.0,1.0,476432.05347366893,624172.088729009,673.26202250395,17876.738351420358,25.214765143481742
529.0,1.0,476352.94964617124,889380.9980939006,662.8565175226441,21490.23176133306,16.44054561891811
531.0,1.0,477678.35294496943,223394.63816551038,711.163351012214,19058.286414713326,23.34598986423675
537.0,1.0,486191.40558123664,1112813.8594728576,735.0769654447636,17992.690851025945,144.83485335845026
538.0,1.0,489581.46093137196,1110532.8614841318,724.9121337028978,18288.67739171721,142.19867591098912
542.0,1.0,493715.199599691,554100.7961252666,811.9931855003321,20757.56345711661,30.494428180909807
545.0,1.0,496434.75783692795,566993.6263691412,723.4409064982386,18832.87114032795,21.596857974003676
550.0,1.0,500667.4376451161,575957.0747928733,718.5541593808808,20165.639110267057,24.566277043058776
559.0,1.0,511428.4837137887,120082.62927610411,1865.69482738027,40574.8523765107,454.3027246201897
564.0,1.0,515696.86745440686,105328.92374420512,937.2123323592666,21278.855102858743,108.11546898116073
570.0,1.0,519754.1476625313,108880.36562852342,894.9954404524424,25723.225025853393,118.29169281012683
574.0,1.0,525063.7024588239,274383.6735187118,911.6111957570922,21489.722117143316,20.53577753050547
576.0,1.0,526702.953644596,260029.66142380523,704.115521071947,20109.71486102491,22.240156545061858
578.0,1.0,528161.532925094,518201.9555062317,787.975739986948,21204.334518506843,26.97868304528907
580.0,1.0,531658.3379860613,114540.0808893195,778.1830358597144,18733.69522906523,25.737285833680843
582.0,1.0,531556.5137180409,416639.7166471426,676.3489520743068,19863.648955486547,22.596434115017022
