"id","frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","uncertainty [nm]"
147.0,1.0,145967.78558403763,593915.1789692297,745.6331718069761,19566.244652529953,27.409487775267774
148.0,1.0,146756.64501779698,213861.1183242407,731.2827436880754,17054.526539073468,30.99320554335538
149.0,1.0,148777.2491740762,669473.3578881561,885.8056854831261,22218.866598065182,32.69644717299121
150.0,1.0,149248.5774448642,568006.6924781967,719.1909281882909,18904.43032441279,28.407515587890426
151.0,1.0,149586.2029188163,741196.4490771035,737.9488308107004,18882.011519622676,30.1793950987599
152.0,1.0,150206.62812553372,722515.1693079872,736.3437645132642,17926.78740263723,33.30557501282262
153.0,1.0,151381.53301838343,787958.882280675,821.3579085113462,19634.95543560262,31.878454776702746
154.0,1.0,152289.64373802688,797839.0108570855,870.6050525891442,20596.993245143807,42.28584778871451
155.0,1.0,151699.21238336706,816636.0197656173,760.5051466586292,20656.580485949693,30.40528028234518
156.0,1.0,153567.08553646939,76521.9810350245,3420.852945003959,34507.49267013312,145.82285228829812
157.0,1.0,153913.14245863078,545377.6000701331,740.0374217242546,18131.478836839688,29.802770241950082
158.0,1.0,154093.77685851752,1143313.5770205408,1652.983392294174,32254.6618455307,373.90248576791515
159.0,1.0,156063.1764695994,939944.2307166635,931.7609117864713,21501.36042838337,43.33211069178349
160.0,1.0,156341.94652257048,1201886.5864056235,804.5523196457375,18926.39417467097,35.00848712617217
161.0,1.0,157509.52517580328,553516.4416571211,740.3575755403534,18875.096621728186,26.864153559087995
162.0,1.0,157664.37510202656,906305.2125010445,835.4776823034791,20066.133777141404,29.09701984730924
163.0,1.0,159079.31236867228,356732.18939599494,775.6570262572428,18431.354470541708,34.44084581288399
164.0,1.0,158289.1229405261,614968.5895104932,841.8998820921804,19834.768040403545,34.93483243695949
165.0,1.0,159982.08964972664,521615.4901094425,831.4512714550116,20988.604552284793,28.564054078936866
166.0,1.0,160173.19103200713,865710.8871251849,764.498453085345,19065.14846396604,28.880830768955153
167.0,1.0,160087.06000917035,893685.4680632291,755.5141093735446,18680.038069637976,157.53836284806079
168.0,1.0,160462.00439225853,1051922.3989436175,890.8089055397512,20317.090180504125,41.74490876371468
169.0,1.0,160449.08747267924,1136430.8597437702,896.956021474994,18827.880287636843,49.64816549455832
170.0,1.0,161089.1779022827,295958.89855112834,732.6416343260624,18650.49388313791,27.476859743675035
171.0,1.0,161266.7740696244,403787.5993793732,743.1111083412087,17608.70392392442,30.23083832654707
172.0,1.0,161016.4532953209,676015.0387594682,759.0155036604921,19090.381409282476,26.638650548724787
173.0,1.0,162534.85751664027,635135.945938994,887.450202655317,22205.070922041537,25.489152072342872
174.0,1.0,162190.75813862422,890001.1540768989,747.3471726064981,19093.272032037974,148.26905635434727
175.0,1.0,162922.8924516413,176816.6941305806,934.3486694704326,21454.740496283488,37.955121601680275
176.0,1.0,163253.92398372188,667294.7226555996,740.9451323226405,19178.51415361005,23.939843653376588
177.0,1.0,166448.46598804288,184340.41015612322,858.583022792371,18786.49052979491,36.64980696979791
178.0,1.0,170023.16579936107,817302.8435631505,821.0083309066616,19424.69211555698,33.32688998011875
179.0,1.0,172535.57393146132,565442.4357568462,781.8818921209233,19942.378237946818,27.415457666900316
180.0,1.0,172573.05599349408,785738.2051452154,777.2095254325458,19429.10901921033,32.84036824092133
181.0,1.0,172550.25509970504,825014.9786274107,874.3237133723442,20929.419656554543,28.293971459168056
182.0,1.0,172345.68835820715,1159856.6241417,877.9703783038246,19920.86647777625,55.43763766024609
183.0,1.0,174544.30217919004,601710.4634657126,764.6818177047013,18099.758617497002,33.41678947408118
